0,1,2,5,7,9,10,11,12,13,14,20,22,24,25,26,29,38,40,41,42,44,45,48,49,50,53,55,57,58,59,60,61,62,68,70,72,73,74,77,86,88,89,90,92,93,96,97,98,101,103,105,106,107,108,109,110,116,118,120,121,122,125,134,136,137,138,140,141,144,145,146,149,151,153,154,155,156,157,158,164,166,168,169,170,173,182,184,185,186,188,189,192,193,194,197,199,201,202,203,204,205,206,212,214,216,217,218,221,230,232,233,234,236,237,240,241,242,245,247,249,250,251,252,253,254,260,262,264,265,266,269,278,280,281,282,284,285,288,289,290,293,295,297,298,299,300,301,302,308,310,312,313,314,317,326,328,329,330,332,333,336,337,338,341,343,345,346,347,348,349,350,356,358,360,361,362,365,374,376,377,378,380,381,384,385,386,389,391,393,394,395,396,397,398,404,406,408,409,410,413,422,424,425,426,428,429
0.15619712,0.051893156,0.09468061,0.31905222,0.5101776,0.01799433,0.20096907,0.0512116,0.02429928,0.12204674,0.1605303,0.27084553,0.15624104,0.107140325,0.07373922,0.17868729,0.17509437,0.06400202,0.088518776,0.22054122,0.19791135,0.1743435,0.051086728,0.2021575,0.078222044,0.12417096,0.3999499,0.6468301,0.062351435,0.26073933,0.110015675,0.05774869,0.07005514,0.21064131,0.32855847,0.1740033,0.14256997,0.11288143,0.20703243,0.23206984,0.09924467,0.10286904,0.25747165,0.31019253,0.20247188,0.049929455,0.19651087,0.07640214,0.11804168,0.40570867,0.64641297,0.05900707,0.25301057,0.1634069,0.073301785,0.0670035,0.21312542,0.3199684,0.16150443,0.13276389,0.1090035,0.19639297,0.23059869,0.0952524,0.09816988,0.27995536,0.5143867,0.21865256,0.04266597,0.2295943,0.09224958,0.09875552,0.46324885,0.73982954,0.04308757,0.29479176,0.13927732,0.07602574,0.06604004,0.249468,0.37034082,0.1875295,0.16126032,0.13006286,0.23177929,0.2709807,0.11930814,0.11451139,0.32169515,0.4914415,0.24550658,0.04774516,0.2342128,0.0971581,0.09924568,0.47047192,0.7476621,0.055882648,0.29926613,0.14390826,0.08023117,0.0,0.25435948,0.37574226,0.1916793,0.16680945,0.13626994,0.23630439,0.27747747,0.124108516,0.118290745,0.32702437,0.49697798,0.24866475,0.04762618,0.23063782,0.09678723,0.15046775,0.46159947,0.7354916,0.09541423,0.29779112,0.16068695,0.07796034,0.08725217,0.24941394,0.373098,0.19118217,0.16613933,0.13632648,0.23170342,0.2737394,0.12320659,0.116201915,0.31466997,0.46881264,0.23958007,0.046281576,0.22643511,0.084433936,0.062744625,0.4534833,0.7285071,0.030691251,0.28940845,0.12874915,0.06832955,0.0,0.2440886,0.35816538,0.17884612,0.15347241,0.11984242,0.22391511,0.26273772,0.114062965,0.107165776,0.31942707,0.5025198,0.2394391,0.03687328,0.23468705,0.097870916,0.08389108,0.47151428,0.74855477,0.044869825,0.29983908,0.14505585,0.08085372,0.0,0.25529262,0.37658876,0.19221695,0.16732547,0.13706836,0.23687701,0.27832943,0.12486785,0.11866311,0.32810816,0.50233155,0.24888042,0.04488586,0.23468705,0.097870916,0.10367568,0.47151428,0.74855477,0.059476547,0.30024913,0.14505585,0.08091918,0.0,0.25529262,0.377048,0.1922726,0.16732547,0.13706836,0.23687701,0.27832943,0.12486785,0.11866311,0.32810816,0.49865562,0.24888042,0.04488586
0.037010536,0.0,0.21657163,0.087184355,0.14935642,0.16084678,0.04844696,0.15827568,0.034002863,0.32999578,0.03454811,0.06501564,0.003217847,0.0,0.0,0.015828684,0.030646909,0.0,0.0,0.072546944,0.45604897,0.07189385,0.0,0.18721451,0.040737733,0.0,0.37170744,0.61006486,0.0,0.24018505,0.0905427,0.042281464,0.0,0.20061478,0.27614424,0.12406751,0.10285933,0.064187214,0.16865264,0.20112419,0.07723923,0.0636275,0.2767041,0.5908783,0.19180916,0.0076634577,0.2337536,0.09602438,0.080993354,0.46884966,0.74580383,0.04242955,0.297804,0.14360921,0.079134054,0.0,0.25366083,0.37484455,0.18965614,0.1648597,0.13398437,0.23479067,0.27629766,0.12318864,0.11643602,0.32810274,0.56013125,0.24812311,0.042976055,0.13378155,0.04737208,0.2869124,0.25812384,0.4347264,0.2123092,0.19464946,0.21566539,0.041780017,0.37647933,0.123872526,0.20589271,0.11336832,0.091437615,0.081646346,0.118783325,0.13885885,0.06113401,0.06573708,0.096372895,0.059762873,0.094755195,0.046170544,0.0069579054,0.0,0.18598908,0.021226628,0.047821548,0.1009758,0.014958863,0.09645129,0.013170367,0.29960608,0.0,0.016317882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02178247,0.3538074,0.03493952,0.0,0.15930879,0.020755235,0.0,0.3273136,0.5343629,0.0,0.20854983,0.058412597,0.024371682,0.00046058744,0.16902274,0.23876986,0.09992485,0.07829149,0.037579685,0.14153679,0.16543171,0.056089267,0.043854244,0.24155238,0.5444611,0.16694546,0.0,0.22556752,0.093964554,0.28722942,0.45074815,0.72115946,0.19386125,0.29385045,0.18062815,0.074225046,0.34426278,0.2424753,0.36869913,0.18920815,0.16370596,0.13409944,0.22626655,0.26703858,0.120465115,0.11260144,0.3002198,0.43616217,0.23018226,0.05140384,0.12738784,0.04286488,0.27552995,0.24159916,0.409477,0.20070761,0.18207672,0.16414559,0.038675196,0.36779693,0.11618239,0.19348797,0.104746215,0.08446167,0.076301746,0.10863128,0.13135037,0.055737957,0.06061262,0.093955554,0.0060394313,0.09410383,0.039450567,0.015417867,0.0,0.14706701,0.045985967,0.07332727,0.058376037,0.03812194,0.050794076,0.00066605397,0.2904439,0.0,0.05872254,0.03182671,0.0,0.0,0.023373667,0.0,0.0,0.005423475,0.0039648246,0.24947995,0.019452894,0.016363574
0.096181065,0.03733329,0.24252431,0.17585658,0.31083772,0.2037948,0.12847203,0.24494031,0.07418696,0.24381658,0.09941624,0.14033017,0.052673414,0.050465688,0.052503187,0.066369414,0.114598945,0.029281646,0.037289634,0.14261974,0.60288656,0.119182855,0.0,0.18917187,0.04473005,0.0,0.37652522,0.6152135,0.0062224567,0.24278456,0.13252617,0.048768505,0.0,0.2033247,0.2812743,0.12748726,0.10604506,0.06916542,0.17192365,0.20515469,0.080000564,0.0666178,0.27896646,0.62256855,0.1946564,0.009591271,0.23302205,0.09499714,0.08013779,0.46708125,0.7442326,0.04216572,0.29662937,0.14379564,0.07821207,0.0,0.2527231,0.37319362,0.18804109,0.163439,0.13251726,0.23319994,0.27506974,0.12215618,0.115136944,0.32747117,0.6073474,0.24730648,0.041838758,0.15755321,0.059338585,0.28678662,0.30218756,0.50316525,0.22216003,0.21709362,0.21604045,0.052714705,0.32237482,0.1543483,0.24494085,0.12827826,0.10861778,0.09502267,0.14147763,0.17165229,0.07810213,0.07469923,0.14800584,0.12293601,0.13009945,0.04100049,0.045851894,0.0,0.15885481,0.084399804,0.15625662,0.081607364,0.06739391,0.110445514,0.023414373,0.25190997,0.028258407,0.092622824,0.050909374,0.021546572,0.0034636736,0.04763769,0.03853804,0.0,0.018107371,0.037370704,0.32251194,0.044381615,0.016515816,0.12760177,0.0059935777,0.089878045,0.26986036,0.43952483,0.03560456,0.16857299,0.09840898,0.028442068,0.17583933,0.13409114,0.1937994,0.07071098,0.052278757,0.015928145,0.107991874,0.1290571,0.03515345,0.026036508,0.20102774,0.5616478,0.14486803,0.0,0.22076793,0.09063798,0.24907853,0.44133592,0.70697206,0.16670495,0.28786358,0.19636121,0.07310513,0.22727646,0.23509553,0.35765886,0.18293288,0.15851434,0.13044585,0.21937545,0.25980064,0.116064794,0.109411396,0.2882808,0.40821204,0.2222045,0.04506289,0.1328238,0.048529886,0.18901956,0.2620377,0.43506363,0.13482732,0.18140149,0.18803589,0.06396569,0.23486745,0.13510777,0.20178232,0.09822197,0.07977991,0.07738053,0.110057175,0.14800839,0.05309084,0.061384663,0.14889269,0.29633224,0.1325403,0.017726887,0.0645938,0.0,0.21149221,0.118785955,0.2207998,0.15317032,0.10336452,0.15803704,0.026984114,0.31805396,0.047437478,0.09477511,0.037521612,0.021550093,0.005277242,0.039568044,0.04773449,0.008247817,0.0066980724,0.025099512,0.1928849,0.034740094,0.0058808103
0.20264928,0.078089416,0.07090871,0.39753756,0.6516094,0.011624849,0.2559351,0.08444581,0.05255667,0.061410584,0.21508089,0.33535874,0.17840457,0.14554165,0.10795538,0.21548365,0.23830016,0.09794814,0.105567954,0.27466887,0.3508485,0.2184757,0.04572207,0.21709745,0.08617491,0.14850368,0.4290614,0.69558614,0.089694835,0.2809444,0.15188013,0.06646079,0.11235623,0.22748482,0.34868968,0.18232737,0.15622649,0.12540625,0.21625017,0.25151658,0.115535975,0.107730456,0.2750582,0.42902103,0.2155799,0.04730786,0.20521186,0.07106713,0.108464465,0.4151786,0.669401,0.048738744,0.26440573,0.14829624,0.06851912,0.049569093,0.22190648,0.32103276,0.15488032,0.13041843,0.10030591,0.19828929,0.23389593,0.097074255,0.089283325,0.29479277,0.5201207,0.2169567,0.032753985,0.22561814,0.08339904,0.06490413,0.45235285,0.7271318,0.030994996,0.28885004,0.12580965,0.06772441,0.0,0.24243557,0.35772118,0.17907268,0.15336019,0.11918601,0.22393326,0.26132894,0.112981826,0.10728062,0.31694716,0.49354163,0.23936188,0.037196722,0.23468705,0.097870916,0.12639806,0.47151428,0.74855477,0.07648915,0.30047536,0.1455718,0.08095776,0.0,0.25529262,0.37730068,0.19230504,0.16732547,0.13706836,0.23687701,0.27832943,0.12486785,0.11866311,0.32810816,0.49865562,0.24888042,0.04628389,0.224118,0.09351967,0.15824845,0.44477957,0.7149099,0.09982347,0.29059017,0.15179439,0.071486875,0.09536776,0.2391791,0.36400002,0.18797642,0.16356206,0.13361807,0.22369681,0.26466513,0.121857055,0.11141775,0.29227555,0.41774893,0.22496367,0.046595503,0.1962879,0.062706016,0.083698615,0.4033577,0.64010894,0.0747617,0.25383148,0.14114884,0.077416815,0.099909976,0.21015118,0.32035884,0.15770999,0.12841597,0.089695,0.19819786,0.22298457,0.09160165,0.086049415,0.28470322,0.48126763,0.2083234,0.027939186,0.23468705,0.097870916,0.08389108,0.47151428,0.74855477,0.044869825,0.29983908,0.14505585,0.08085372,0.0,0.25529262,0.37658876,0.19221695,0.16732547,0.13706836,0.23687701,0.27832943,0.12486785,0.11866311,0.32810816,0.5079574,0.24888042,0.04488586,0.23468705,0.097870916,0.1157095,0.47151428,0.74855477,0.068261735,0.30047536,0.14809829,0.08173324,0.0,0.25529262,0.37730068,0.19230504,0.16732547,0.13706836,0.23687701,0.27832943,0.12486785,0.11866311,0.32810816,0.49865562,0.24888042,0.045588877
0.057300493,0.017249828,0.20797603,0.10434895,0.18941948,0.120062836,0.08641416,0.14388971,0.036350384,0.285738,0.04902056,0.09341548,0.044912368,0.027511397,0.030727439,0.038968503,0.055794396,0.0068250606,0.02515664,0.08231464,0.45700693,0.079303734,0.009787511,0.17870267,0.031565662,0.0,0.35065863,0.5789456,0.0,0.22785878,0.09998886,0.041558765,0.0,0.19061314,0.25651297,0.11053915,0.09166335,0.052458886,0.15565641,0.18780091,0.06910474,0.053988233,0.2670532,0.60005796,0.1819737,0.0009788955,0.2337536,0.09602438,0.080993354,0.46884966,0.74580383,0.04242955,0.297804,0.14360921,0.079134054,0.0,0.25366083,0.37484455,0.18965614,0.1648597,0.13398437,0.23479067,0.27629766,0.12318864,0.11643602,0.32810274,0.5248254,0.24812311,0.042976055,0.17626828,0.073692165,0.30583313,0.33494514,0.56264293,0.23078074,0.24031752,0.21528769,0.057101093,0.38213187,0.17534454,0.27514312,0.14184773,0.12915258,0.11305872,0.15800145,0.20096235,0.09338475,0.08270724,0.16031146,0.1815084,0.14297488,0.040317986,0.016335484,0.0,0.15480134,0.02896075,0.06372051,0.095555134,0.029749904,0.0690798,0.0018942356,0.3278467,0.0,0.03449864,0.016523255,0.0,0.0,0.008832296,0.0,0.0,0.0,0.034898527,0.28091756,0.03611028,0.004871161,0.17836896,0.036847595,0.014665429,0.36142325,0.59055233,0.0,0.23123387,0.10396279,0.035552584,0.006196946,0.19076031,0.26942405,0.11985997,0.09752896,0.058542628,0.1628984,0.19159146,0.07171125,0.05976761,0.26454568,0.58919394,0.18628077,0.005098938,0.22444354,0.09442051,0.32364702,0.44826823,0.71836054,0.23759522,0.29259515,0.25821972,0.07569997,0.28265572,0.24074246,0.36570793,0.18701687,0.16231325,0.133572,0.22335811,0.26635146,0.119693115,0.11096882,0.29711175,0.4403824,0.22774538,0.043877903,0.12943895,0.037215788,0.18084282,0.25449142,0.4237247,0.12870362,0.17383552,0.14906418,0.05174312,0.3200185,0.12664287,0.19268903,0.10040316,0.07172761,0.06528202,0.11122146,0.13387582,0.047403492,0.06094306,0.15206528,0.23092483,0.13026904,0.025366262,0.080183245,0.004083407,0.17845868,0.13125338,0.24832375,0.13095982,0.10971996,0.111793324,0.020663328,0.2518548,0.064997025,0.10281337,0.049956895,0.030735593,0.019811064,0.05299271,0.06476387,0.016348716,0.020694356,0.05123602,0.24144058,0.061813798,0.0106770275
0.15222408,0.05981282,0.16167645,0.31224892,0.50365335,0.10509051,0.20218003,0.21394113,0.08392093,0.112189874,0.1605357,0.25931266,0.12690552,0.10388879,0.087802246,0.15936357,0.17795295,0.0700097,0.07400139,0.224133,0.47067302,0.1875852,0.026758146,0.22524844,0.08495078,0.06656012,0.45156062,0.7254536,0.03700223,0.28826523,0.15647288,0.07082386,0.0,0.24420899,0.35477012,0.17597228,0.151359,0.119748406,0.22061874,0.26150075,0.11403159,0.10478353,0.31845242,0.6480716,0.23693103,0.034713216,0.23334354,0.09562792,0.082456514,0.46798626,0.7451586,0.04615865,0.2973173,0.1474264,0.07879354,0.0,0.2532811,0.37379825,0.1889203,0.16427588,0.1335578,0.23390983,0.27575278,0.122728445,0.11589836,0.32747182,0.5999618,0.247566,0.042482667,0.19428062,0.07833859,0.26180458,0.38768032,0.62888765,0.1861362,0.26208854,0.25806293,0.08562315,0.23507747,0.20237957,0.3196532,0.16221485,0.1409965,0.11505767,0.19067027,0.2275877,0.09838192,0.09532393,0.2315955,0.38735247,0.18707286,0.041585147,0.0772604,0.015317124,0.18854974,0.17741843,0.28794235,0.12538303,0.11482135,0.15717274,0.051771134,0.30720547,0.0786022,0.13503703,0.060171247,0.03554153,0.031848207,0.063293524,0.081323564,0.012285136,0.032450654,0.112096064,0.46535093,0.09924348,0.0130168935,0.16031928,0.040600456,0.005961284,0.3340839,0.5350851,0.010326358,0.20844743,0.11609885,0.04552708,0.047080684,0.16993327,0.25648636,0.1238957,0.09089207,0.060697444,0.15031023,0.17859684,0.06479669,0.060545146,0.23702306,0.55084157,0.18056178,0.021104958,0.22944696,0.095733315,0.27362618,0.46332085,0.7364888,0.1873396,0.29745436,0.23487276,0.082009956,0.18619095,0.2491573,0.37363333,0.18875879,0.16320105,0.13452877,0.23027577,0.2729233,0.119298436,0.11395862,0.31726703,0.48761228,0.24135369,0.046442542,0.16036339,0.045569103,0.16430216,0.32767114,0.52968776,0.128169,0.21297875,0.10633633,0.05280398,0.2748144,0.16279821,0.2618998,0.14168727,0.097478904,0.073246025,0.16245888,0.17323081,0.06862989,0.074595675,0.21933244,0.3160675,0.17271803,0.040028263,0.20617369,0.082652494,0.07746901,0.40350044,0.65770286,0.014463565,0.25937185,0.09090727,0.057008117,0.09303034,0.21893296,0.33985978,0.18154018,0.14999467,0.11360856,0.21853314,0.24415663,0.10174676,0.10820187,0.2780093,0.35650516,0.21989815,0.0509182
0.05699126,0.0065782503,0.21563037,0.11663259,0.19871971,0.14704797,0.0897212,0.14264072,0.032890588,0.31908962,0.05075047,0.08976413,0.03645556,0.019712012,0.021409247,0.0335855,0.052494116,0.00024105608,0.019417485,0.086674914,0.5088035,0.087185055,0.0075530736,0.19415674,0.045602962,0.0,0.38833594,0.6330408,0.0,0.25105256,0.11535096,0.03886865,0.0,0.20806137,0.2898232,0.13361415,0.10989859,0.071113415,0.17739688,0.20941179,0.08268414,0.06899167,0.28543743,0.62208873,0.1958082,0.012834565,0.23334354,0.09562792,0.08112012,0.46798626,0.7451586,0.04300403,0.2973173,0.14429304,0.07879354,0.0,0.2532811,0.37379825,0.1889203,0.16427588,0.1335578,0.23390983,0.27575278,0.122728445,0.11589836,0.32747182,0.6212434,0.247566,0.042482667,0.12505004,0.055807356,0.29418647,0.21619229,0.3881932,0.22736332,0.17158046,0.27518022,0.07927963,0.31828701,0.123256356,0.1676828,0.07549742,0.07920611,0.088260256,0.07992609,0.14167383,0.057837673,0.05296064,0.0865218,0.27330703,0.0988892,0.016106477,0.019863177,0.0,0.12713422,0.049468696,0.09198417,0.04960318,0.042919103,0.09390997,0.012698668,0.22274372,0.013902075,0.045507386,0.01596423,0.0,0.0,0.0069762645,0.015144071,0.0,0.0,0.02413357,0.32155067,0.03968526,0.00093697105,0.12191082,0.0023578678,0.10273823,0.2570643,0.42107147,0.04989692,0.16010666,0.12665752,0.03829299,0.18858126,0.12765919,0.18256456,0.06282687,0.04587791,0.010532498,0.10002053,0.12187417,0.030441802,0.021138448,0.19283168,0.5820863,0.13986804,0.0,0.194649,0.07682262,0.25745088,0.37876543,0.61856985,0.2030606,0.25880378,0.20785494,0.061072163,0.2960625,0.1957879,0.3115591,0.16787584,0.14269447,0.11696767,0.18892942,0.21914776,0.10724542,0.095386125,0.2126059,0.19958903,0.17033584,0.052619524,0.09335696,0.030908864,0.1448066,0.17698021,0.3019581,0.0736896,0.11988813,0.1191079,0.03175665,0.1971255,0.08931252,0.15505698,0.08859275,0.054386996,0.04606405,0.09349598,0.10086429,0.023589773,0.05213169,0.1051217,0.18364717,0.102983534,0.026102126,0.059703037,0.0028747302,0.23556952,0.08371012,0.18584369,0.19125865,0.090536304,0.18589003,0.029457686,0.34079522,0.042944223,0.056917045,0.020410147,0.01233015,0.014563714,0.010752128,0.042387858,0.0050592693,0.010694375,0.0,0.1545202,0.021912958,0.0020925067
0.23231639,0.096377425,0.11721848,0.4670756,0.7441525,0.0697907,0.297692,0.17092365,0.08340361,0.023784198,0.25195742,0.37347376,0.18992852,0.16462128,0.1358867,0.23418204,0.2748222,0.12178175,0.11674806,0.32422134,0.49405047,0.24722813,0.046880092,0.2145092,0.08763957,0.14874446,0.43334168,0.6911034,0.10301946,0.27282065,0.2148552,0.09410515,0.021055467,0.23247918,0.3483854,0.17538068,0.15019353,0.12613049,0.2184536,0.25440744,0.10930189,0.10753766,0.30132088,0.52406216,0.2340582,0.04120234,0.23440379,0.09731159,0.08301486,0.4707082,0.74772424,0.04412973,0.2992241,0.14461704,0.080334015,0.0,0.25479823,0.3760587,0.1914404,0.16657965,0.13613679,0.23624562,0.2777162,0.12435948,0.1179884,0.32810676,0.5044465,0.24865085,0.044309054,0.22966607,0.096544854,0.15919203,0.46095514,0.7365279,0.11531226,0.29429448,0.21797292,0.09514018,0.018247634,0.24938452,0.3646525,0.18421072,0.15947808,0.13644949,0.22865398,0.26936206,0.11893446,0.11202287,0.32217672,0.53458065,0.24212,0.040280316,0.17313358,0.08129898,0.27063537,0.32098255,0.54489964,0.22985764,0.22502339,0.316523,0.11505411,0.17658678,0.18707053,0.24240476,0.10122271,0.11218975,0.11872804,0.12461175,0.20921168,0.08602035,0.07243808,0.19109759,0.68282926,0.17027734,0.0,0.1786067,0.034944255,0.001243595,0.33884928,0.57103,0.030552324,0.22381097,0.1360798,0.058659613,0.0,0.1902403,0.24582767,0.10277938,0.089934155,0.056013446,0.14838274,0.18890592,0.06920505,0.05433286,0.26032034,0.64141124,0.18437158,0.0,0.22895998,0.09346999,0.16150343,0.45911473,0.73102546,0.1065081,0.293396,0.17758231,0.076124616,0.04143598,0.24642971,0.3673157,0.1888125,0.1623766,0.13263153,0.23065709,0.26882115,0.12060469,0.11531868,0.3133565,0.4558528,0.23886974,0.046149988,0.17231841,0.07429537,0.29351553,0.32551384,0.5462112,0.22470878,0.23392203,0.23558912,0.060369954,0.36226642,0.17431396,0.26160163,0.13528253,0.12435413,0.11532642,0.14794852,0.19683658,0.0930158,0.08100769,0.16097954,0.2303411,0.14043401,0.036906958,0.12706436,0.040430207,0.08415781,0.2555703,0.4138714,0.0,0.16290104,0.0,0.0033700294,0.1796008,0.12308536,0.22918996,0.14027727,0.08915803,0.057200175,0.155427,0.13801154,0.047588773,0.077356994,0.15915842,0.094146125,0.1331029,0.05644797
0.05699126,0.0065782503,0.21563037,0.11663259,0.19871971,0.14704797,0.0897212,0.14264072,0.032890588,0.31908962,0.05075047,0.08976413,0.03645556,0.019712012,0.021409247,0.0335855,0.052494116,0.00024105608,0.019417485,0.086674914,0.5088035,0.087185055,0.0075530736,0.19415674,0.045602962,0.0,0.38833594,0.6330408,0.0,0.25105256,0.11535096,0.03886865,0.0,0.20806137,0.2898232,0.13361415,0.10989859,0.071113415,0.17739688,0.20941179,0.08268414,0.06899167,0.28543743,0.62208873,0.1958082,0.012834565,0.23334354,0.09562792,0.08112012,0.46798626,0.7451586,0.04300403,0.2973173,0.14429304,0.07879354,0.0,0.2532811,0.37379825,0.1889203,0.16427588,0.1335578,0.23390983,0.27575278,0.122728445,0.11589836,0.32747182,0.6212434,0.247566,0.042482667,0.12505004,0.055807356,0.29418647,0.21619229,0.3881932,0.22736332,0.17158046,0.27518022,0.07927963,0.31828701,0.123256356,0.1676828,0.07549742,0.07920611,0.088260256,0.07992609,0.14167383,0.057837673,0.05296064,0.0865218,0.27330703,0.0988892,0.016106477,0.019863177,0.0,0.12713422,0.049468696,0.09198417,0.04960318,0.042919103,0.09390997,0.012698668,0.22274372,0.013902075,0.045507386,0.01596423,0.0,0.0,0.0069762645,0.015144071,0.0,0.0,0.02413357,0.32155067,0.03968526,0.00093697105,0.12191082,0.0023578678,0.10273823,0.2570643,0.42107147,0.04989692,0.16010666,0.12665752,0.03829299,0.18858126,0.12765919,0.18256456,0.06282687,0.04587791,0.010532498,0.10002053,0.12187417,0.030441802,0.021138448,0.19283168,0.5820863,0.13986804,0.0,0.194649,0.07682262,0.25745088,0.37876543,0.61856985,0.2030606,0.25880378,0.20785494,0.061072163,0.2960625,0.1957879,0.3115591,0.16787584,0.14269447,0.11696767,0.18892942,0.21914776,0.10724542,0.095386125,0.2126059,0.19958903,0.17033584,0.052619524,0.09335696,0.030908864,0.1448066,0.17698021,0.3019581,0.0736896,0.11988813,0.1191079,0.03175665,0.1971255,0.08931252,0.15505698,0.08859275,0.054386996,0.04606405,0.09349598,0.10086429,0.023589773,0.05213169,0.1051217,0.18364717,0.102983534,0.026102126,0.059703037,0.0028747302,0.23556952,0.08371012,0.18584369,0.19125865,0.090536304,0.18589003,0.029457686,0.34079522,0.042944223,0.056917045,0.020410147,0.01233015,0.014563714,0.010752128,0.042387858,0.0050592693,0.010694375,0.0,0.1545202,0.021912958,0.0020925067
