1,4,7,8,10,12,19,20,21,22,27,31,33,34,40,41,44,47,49,52,55,56,58,60,67,68,69,70,75,79,81,82,88,89,92,95,97,100,103,104,106,108,115,116,117,118,123,127,129,130,136,137,140,143,145,148,151,152,154,156,163,164,165,166,171,175,177,178,184,185,188,191,193,196,199,200,202,204,211,212,213,214,219,223,225,226,232,233,236,239,241,244,247,248,250,252,259,260,261,262,267,271,273,274,280,281,284,287,289,292,295,296,298,300,307,308,309,310,315,319,321,322,328,329,332,335,337,340,343,344,346,348,355,356,357,358,363,367,369,370,376,377,380,383,385,388,391,392,394,396,403,404,405,406,411,415,417,418,424,425,428,431
0.024617374,0.06012486,0.37960973,0.22324584,0.45814297,0.4603555,0.30287215,0.5230094,0.1842111,0.58352333,0.42952818,0.24522984,0.46630338,0.7145032,0.44812375,0.26011464,0.36253145,0.2521653,0.17906955,0.043866847,0.42940027,0.27360755,0.53222954,0.5428144,0.3425863,0.591715,0.29512084,0.6541248,0.48644972,0.2515028,0.53752786,0.7427725,0.5300077,0.27998805,0.46084338,0.25829485,0.14991878,0.055115387,0.42736924,0.26494008,0.5262176,0.5460481,0.33714303,0.5893813,0.37260038,0.6693106,0.48151997,0.2607107,0.54647994,0.4995643,0.54467434,0.18173209,0.4590286,0.27019605,0.15227053,0.06509341,0.4638955,0.29528216,0.5741693,0.5939007,0.36933288,0.6422207,0.38165143,0.72264993,0.5231519,0.2736803,0.58905774,0.59652203,0.5879194,0.22977793,0.5032275,0.28424862,0.16640446,0.02323671,0.4638955,0.29582098,0.5741693,0.5939007,0.36933288,0.6422207,0.392395,0.72264993,0.5231519,0.2736803,0.58905774,0.5877885,0.5879194,0.20176381,0.5034802,0.28461576,0.23799145,0.053662777,0.46084383,0.29582098,0.5720169,0.59156215,0.3676906,0.63901585,0.40696773,0.71274525,0.52003074,0.26885796,0.5837437,0.5732179,0.5835756,0.29558545,0.5034802,0.27903527,0.11780335,0.026334755,0.45770237,0.28982872,0.56585115,0.58348835,0.36412653,0.6354469,0.38198042,0.7198332,0.51482683,0.2672491,0.58299536,0.5575389,0.5829124,0.14973693,0.49751234,0.28145397,0.14612764,0.02323671,0.4638955,0.29528216,0.5741693,0.5939007,0.36933288,0.6422207,0.38165143,0.72264993,0.5231519,0.2736803,0.58905774,0.5037358,0.5879194,0.17065066,0.5032275,0.28424862,0.16640446,0.02323671,0.4638955,0.29582098,0.5741693,0.5939007,0.36933288,0.6422207,0.392395,0.72264993,0.5231519,0.2736803,0.58905774,0.52935296,0.5879194,0.20176381,0.5034802,0.28424862
0.45905894,0.093347475,0.21160227,0.116785474,0.23412427,0.25472325,0.15190552,0.27523622,0.14521271,0.33650136,0.23196338,0.16027366,0.2774689,0.08974464,0.26401842,0.24396026,0.207151,0.17357692,0.0,0.0,0.40494716,0.24230294,0.49389932,0.504001,0.31783545,0.56464696,0.38271368,0.66538113,0.44917497,0.22987217,0.52596307,0.27158248,0.528417,0.02500294,0.4423729,0.2568957,0.14612764,0.02323671,0.4638955,0.29528216,0.5741693,0.5939007,0.36933288,0.6422207,0.38286215,0.72264993,0.5231519,0.2736803,0.58905774,0.5037358,0.5879194,0.17065066,0.5032275,0.28424862,0.6029875,0.10429485,0.33929616,0.2546115,0.44735566,0.45166957,0.27478722,0.4656991,0.31144282,0.4757612,0.38692108,0.15433508,0.41650343,0.5612015,0.40566033,0.55607957,0.40696982,0.14140286,0.28853327,0.078106284,0.17087038,0.087349996,0.18249293,0.20225264,0.11909698,0.22006208,0.056722708,0.27240926,0.18457928,0.13256651,0.22396384,0.27505556,0.2085985,0.20899321,0.14858207,0.1481159,0.0,0.045815784,0.3719408,0.21717383,0.4512737,0.45953846,0.28945443,0.5217303,0.37113953,0.62582856,0.41005108,0.21524034,0.48901287,0.21450262,0.49337873,0.0,0.40297517,0.24608816,0.5106099,0.06353199,0.457868,0.29628772,0.56996095,0.58927286,0.3661978,0.63596815,0.4682273,0.70325077,0.5170585,0.2644111,0.5787315,0.7010184,0.57939833,0.49928528,0.5038135,0.2739103,0.52849585,0.09258203,0.32763594,0.24210203,0.4293319,0.43341655,0.2652962,0.44565982,0.29591167,0.45668584,0.37271428,0.15120618,0.40067345,0.59267616,0.3874135,0.5121071,0.3910936,0.13845044,0.15496448,0.06820015,0.1797704,0.12158383,0.22340962,0.22047505,0.13669872,0.23795299,0.0,0.26016796,0.2023318,0.13068892,0.21409048,0.5303849,0.18657072,0.2966775,0.16854963,0.14149417
0.5139912,0.08910407,0.2927911,0.1893083,0.34811684,0.381218,0.22073884,0.38289383,0.33511272,0.4437492,0.33195534,0.176514,0.37335593,0.054175224,0.3639346,0.21337385,0.3382517,0.19016741,0.0029335618,0.007367611,0.4062348,0.24346295,0.49565127,0.5062162,0.31873664,0.56590545,0.38250777,0.6658029,0.4507938,0.2310985,0.5271333,0.27828753,0.5292961,0.029899774,0.4434294,0.25742912,0.14612764,0.02323671,0.4638955,0.29528216,0.5741693,0.5939007,0.36933288,0.6422207,0.3941809,0.72264993,0.5231519,0.2736803,0.58905774,0.5037358,0.5879194,0.17065066,0.5032275,0.28424862,0.5833236,0.08765068,0.36884704,0.2638993,0.47677812,0.48599026,0.29720655,0.50626564,0.3655668,0.52917475,0.4190199,0.18107954,0.4570279,0.5314986,0.44936287,0.46608636,0.4355237,0.17277396,0.21822506,0.064735115,0.22527221,0.14146914,0.27862236,0.2842775,0.17453268,0.3033564,0.10564218,0.30201998,0.2556063,0.13675384,0.26901963,0.5189389,0.25137004,0.28559846,0.22598863,0.1457659,0.12451883,0.12612912,0.32688048,0.18353757,0.39266413,0.40110976,0.25085706,0.45638496,0.35183123,0.5583975,0.35793176,0.19639413,0.4347571,0.099567264,0.43781468,0.0,0.3512614,0.22637284,0.44657856,0.046623573,0.45056796,0.29425052,0.56318575,0.5808352,0.3602467,0.6244335,0.41189286,0.6910107,0.50884557,0.25628197,0.56934893,0.56927216,0.5685252,0.37201753,0.49824563,0.26331034,0.36886442,0.102600284,0.3422699,0.22901188,0.42762536,0.44120282,0.272618,0.46029997,0.26339126,0.5035215,0.38696626,0.18877947,0.42638427,0.47621846,0.41072422,0.30066267,0.38004065,0.18772127,0.46200854,0.111834966,0.23351766,0.16848534,0.30741322,0.31157106,0.18294568,0.31941772,0.28532752,0.32696798,0.26027155,0.114197925,0.29171854,0.3185954,0.28450808,0.37161067,0.2902904,0.11559011
0.0538764,0.009620865,0.4374097,0.26270235,0.5281069,0.5502006,0.34572288,0.60545605,0.26209843,0.66629267,0.49464428,0.267826,0.54771227,0.7354513,0.5447669,0.20578557,0.450676,0.27940243,0.23056585,0.063029066,0.44839042,0.29527503,0.56193817,0.5766295,0.3603431,0.62311983,0.4025083,0.68004656,0.5070605,0.2512067,0.5633365,0.6155216,0.5625707,0.30288705,0.4983566,0.26062956,0.14606835,0.07417524,0.4312085,0.2675253,0.5304818,0.54559374,0.3407226,0.59961563,0.37813017,0.68885666,0.48247004,0.25749573,0.5537708,0.4308577,0.55454487,0.09885056,0.46762496,0.27044278,0.11780335,0.023503609,0.45770237,0.28982872,0.56585115,0.58348835,0.36412653,0.6354469,0.38198042,0.7198332,0.51482683,0.2672491,0.58299536,0.51743424,0.5829124,0.14973693,0.49751234,0.28145397,0.20495197,0.02323671,0.4638955,0.29672256,0.5741693,0.5939007,0.36933288,0.6422207,0.4129826,0.72264993,0.5231519,0.2736803,0.58905774,0.57815784,0.5879194,0.26094544,0.50395334,0.28424862,0.25378972,0.06699641,0.45490217,0.29672256,0.5677996,0.58713996,0.3647203,0.6328058,0.4129826,0.6937124,0.51395583,0.259901,0.5736675,0.57815784,0.57518804,0.30890658,0.50395334,0.26876053,0.23402868,0.11050964,0.41570055,0.25856623,0.509119,0.524284,0.32820663,0.5854275,0.32599747,0.6726747,0.46436614,0.2513476,0.5342921,0.47886717,0.5385622,0.14091158,0.43908337,0.27430913,0.14612764,0.02323671,0.4638955,0.29528216,0.5741693,0.5939007,0.36933288,0.6422207,0.38198042,0.72264993,0.5231519,0.2736803,0.58905774,0.5037358,0.5879194,0.17065066,0.5032275,0.28424862,0.1857008,0.02323671,0.4638955,0.29628772,0.5741693,0.5939007,0.36933288,0.6422207,0.4027402,0.72264993,0.5231519,0.2736803,0.58905774,0.55370027,0.5879194,0.2314845,0.5038135,0.28424862
0.339395,0.10719122,0.23815888,0.16388069,0.29451308,0.30962914,0.18402044,0.31424502,0.14108673,0.3634126,0.27066264,0.16367921,0.30143535,0.31140947,0.2911725,0.23171495,0.25653818,0.18237035,0.0,0.036705162,0.39127335,0.22787257,0.474499,0.48338315,0.30535755,0.54390764,0.385983,0.6477093,0.43265697,0.22046666,0.51059383,0.2101122,0.51255107,0.0,0.4284669,0.24865724,0.14612764,0.02323671,0.4638955,0.29528216,0.5741693,0.5939007,0.36933288,0.6422207,0.38286215,0.72264993,0.5231519,0.2736803,0.58905774,0.5037358,0.5879194,0.17065066,0.5032275,0.28424862,0.6256663,0.098777495,0.39637876,0.28233707,0.50711626,0.52931225,0.3178823,0.5494277,0.43759176,0.5654633,0.45027158,0.19572292,0.49408165,0.5442788,0.4961712,0.48237973,0.47108528,0.19238174,0.28168732,0.08279437,0.18090282,0.11300894,0.22590901,0.22189721,0.13866693,0.23073243,0.019400045,0.287136,0.20653544,0.14447966,0.22262497,0.42994124,0.20390236,0.31889525,0.18183102,0.16219029,0.0,0.06009188,0.39829126,0.23946793,0.48626968,0.49699128,0.31243235,0.55689496,0.37524897,0.6559592,0.44194576,0.23016967,0.5181354,0.28780544,0.521286,0.011349451,0.4324489,0.25689813,0.6138688,0.04368496,0.457878,0.2974662,0.5698556,0.58942926,0.3662131,0.6358536,0.49066642,0.7032069,0.5169281,0.26434785,0.57867974,0.57416624,0.5793653,0.44989294,0.5036199,0.2738855,0.38269368,0.12591374,0.3386607,0.22490929,0.42601857,0.42414033,0.27355564,0.4533246,0.19118187,0.50270754,0.38281828,0.1830729,0.41640964,0.5108362,0.3925997,0.35366094,0.36988625,0.18007146,0.3464073,0.09528114,0.2567452,0.17088185,0.32082337,0.3225036,0.20222501,0.34399107,0.21538022,0.3580986,0.2890043,0.16329032,0.3149443,0.3450901,0.2987104,0.32114553,0.2964215,0.16961047
0.30339313,0.12046958,0.37849605,0.24185741,0.45510802,0.4757622,0.2955875,0.51660633,0.30435994,0.5829903,0.42652595,0.25503504,0.47665614,0.48470074,0.46715322,0.22709526,0.4025841,0.2603832,0.11780335,0.021839473,0.45770237,0.28982872,0.56585115,0.58348835,0.36412653,0.6354469,0.42457557,0.7198332,0.51482683,0.2672491,0.58299536,0.47200978,0.5829124,0.14973693,0.49751234,0.28145397,0.14612764,0.02323671,0.4638955,0.29528216,0.5741693,0.5939007,0.36933288,0.6422207,0.40418795,0.72264993,0.5231519,0.2736803,0.58905774,0.5037358,0.5879194,0.17065066,0.5032275,0.28424862,0.47677702,0.08416968,0.42220196,0.28146115,0.5320097,0.5530452,0.3361592,0.58567786,0.4136554,0.63609177,0.476363,0.23708524,0.53208166,0.5063863,0.53239197,0.39199698,0.4737298,0.23828755,0.34200767,0.10176284,0.27182224,0.18462072,0.34487313,0.35411188,0.21293195,0.3719027,0.31355956,0.4407108,0.30779064,0.17804457,0.36157402,0.35719624,0.36191893,0.26624292,0.29470462,0.19085449,0.02534224,0.0,0.37377998,0.22309913,0.45591414,0.47248137,0.29096025,0.5159065,0.35406768,0.6008834,0.4171058,0.23234831,0.48460338,0.44832343,0.48353034,0.050418466,0.4002156,0.25344774,0.48895752,0.02527368,0.4638955,0.2954051,0.5741693,0.5939007,0.36933288,0.6422207,0.50503886,0.72264993,0.5231519,0.2736803,0.58905774,0.6205039,0.5879194,0.39812744,0.5032275,0.28424862,0.32854408,0.079384655,0.3817865,0.24263653,0.48293555,0.47621992,0.3086646,0.5175077,0.26028293,0.5868126,0.4309915,0.22098224,0.47475508,0.7484669,0.45475644,0.3949758,0.41257584,0.23134838,0.06627649,0.06288122,0.4374097,0.26270235,0.5281069,0.5502006,0.34572288,0.60545605,0.26209843,0.66629267,0.49464428,0.267826,0.54771227,0.82934755,0.5447669,0.20303999,0.450676,0.27940243
0.38654518,0.1108123,0.24136804,0.16140004,0.29689705,0.3063425,0.18234411,0.32021162,0.21162829,0.37782046,0.268703,0.17572129,0.3160791,0.25211167,0.3085765,0.28029174,0.26686516,0.18900734,0.0,0.027799562,0.4135142,0.2523091,0.5062111,0.5158922,0.32583773,0.58006763,0.3796751,0.68126535,0.45845693,0.23386486,0.5364172,0.30616027,0.5405036,0.031772196,0.45147792,0.26267236,0.14612764,0.02323671,0.4638955,0.29528216,0.5741693,0.5939007,0.36933288,0.6422207,0.40159705,0.72264993,0.5231519,0.2736803,0.58905774,0.5037358,0.5879194,0.17065066,0.5032275,0.28424862,0.6050637,0.07374508,0.32113153,0.23032875,0.40332362,0.43500218,0.2530091,0.42698085,0.39272895,0.42859104,0.36490378,0.14729771,0.3990431,0.36919367,0.39160523,0.38368303,0.39586672,0.14094241,0.093936145,0.08283524,0.18245609,0.111307375,0.2139367,0.23546445,0.13192776,0.24365945,0.11255025,0.2791602,0.19845748,0.13758658,0.24015063,0.33944,0.23503715,0.19060488,0.17294982,0.15289733,0.16825908,0.12444555,0.31908762,0.17441921,0.3815015,0.39031067,0.24354213,0.44257504,0.35447964,0.5440154,0.3493798,0.19288553,0.42532724,0.06833342,0.42696187,0.0,0.3429029,0.22116406,0.5047862,0.09134972,0.41428185,0.28962302,0.5323065,0.54080665,0.3367006,0.57734346,0.43823737,0.6067148,0.4698599,0.21406941,0.5141478,0.68924415,0.5124325,0.47279286,0.47962683,0.21256612,0.18035227,0.10968458,0.29467094,0.17126171,0.34665355,0.35678065,0.23058352,0.39235967,0.2411362,0.42108893,0.33461067,0.18673891,0.35479823,0.5606445,0.33042014,0.28905186,0.2860562,0.18816863,0.49754155,0.1299073,0.22744663,0.1654797,0.2906744,0.3063033,0.17642315,0.30222186,0.34262547,0.29743394,0.2549592,0.10497578,0.28421545,0.19655412,0.27698871,0.32966548,0.29883465,0.1042329
0.19291344,0.03075175,0.4638955,0.29530004,0.5741693,0.5939007,0.36933288,0.6422207,0.4009713,0.72264993,0.5231519,0.2736803,0.58905774,0.5663081,0.5879194,0.24254945,0.5032275,0.28424862,0.27362818,0.053412504,0.44416445,0.282459,0.5452169,0.5667653,0.351332,0.6127359,0.40573296,0.6881204,0.50165176,0.2700076,0.5635033,0.5091704,0.56081235,0.15603647,0.48634335,0.27899998,0.14612764,0.02323671,0.4638955,0.29528216,0.5741693,0.5939007,0.36933288,0.6422207,0.38203374,0.72264993,0.5231519,0.2736803,0.58905774,0.5037358,0.5879194,0.17065066,0.5032275,0.28424862,0.29263288,0.03889007,0.45900035,0.29377663,0.5674166,0.58578974,0.36513105,0.63678795,0.45457205,0.7204708,0.5165079,0.26857173,0.58430904,0.47839338,0.58394045,0.17619126,0.50032914,0.2820323,0.575262,0.13043523,0.38609505,0.25944874,0.4730136,0.5188055,0.30074358,0.51763856,0.49853358,0.55422294,0.43582472,0.20194055,0.49332675,0.025942657,0.49429348,0.22345655,0.461112,0.20744376,0.060440376,0.0,0.39174166,0.22588588,0.47270623,0.4858662,0.30490145,0.5374578,0.40638176,0.634752,0.4348965,0.21698524,0.50965434,0.14867625,0.5089166,0.014392711,0.43520743,0.2409026,0.26076946,0.028946713,0.45769012,0.293889,0.5686218,0.5845938,0.36558446,0.63305736,0.4308727,0.70942897,0.5165599,0.26940688,0.57920355,0.58658457,0.57621044,0.27799097,0.49837506,0.27862394,0.56019574,0.082046285,0.38798285,0.27954748,0.49517417,0.5178722,0.31216836,0.53589916,0.46085837,0.5494362,0.44061497,0.18854786,0.482805,0.69370914,0.4829833,0.4503106,0.4631872,0.18823779,0.009976447,0.046912536,0.33847457,0.19987248,0.40867344,0.40761074,0.26935345,0.46599978,0.028156966,0.5030262,0.3852923,0.21689968,0.40807298,0.81454253,0.3874395,0.29923436,0.31362996,0.21808536
0.38654518,0.1108123,0.24136804,0.16140004,0.29689705,0.3063425,0.18234411,0.32021162,0.21162829,0.37782046,0.268703,0.17572129,0.3160791,0.25211167,0.3085765,0.28029174,0.26686516,0.18900734,0.0,0.027799562,0.4135142,0.2523091,0.5062111,0.5158922,0.32583773,0.58006763,0.3796751,0.68126535,0.45845693,0.23386486,0.5364172,0.30616027,0.5405036,0.031772196,0.45147792,0.26267236,0.14612764,0.02323671,0.4638955,0.29528216,0.5741693,0.5939007,0.36933288,0.6422207,0.40159705,0.72264993,0.5231519,0.2736803,0.58905774,0.5037358,0.5879194,0.17065066,0.5032275,0.28424862,0.6050637,0.07374508,0.32113153,0.23032875,0.40332362,0.43500218,0.2530091,0.42698085,0.39272895,0.42859104,0.36490378,0.14729771,0.3990431,0.36919367,0.39160523,0.38368303,0.39586672,0.14094241,0.093936145,0.08283524,0.18245609,0.111307375,0.2139367,0.23546445,0.13192776,0.24365945,0.11255025,0.2791602,0.19845748,0.13758658,0.24015063,0.33944,0.23503715,0.19060488,0.17294982,0.15289733,0.16825908,0.12444555,0.31908762,0.17441921,0.3815015,0.39031067,0.24354213,0.44257504,0.35447964,0.5440154,0.3493798,0.19288553,0.42532724,0.06833342,0.42696187,0.0,0.3429029,0.22116406,0.5047862,0.09134972,0.41428185,0.28962302,0.5323065,0.54080665,0.3367006,0.57734346,0.43823737,0.6067148,0.4698599,0.21406941,0.5141478,0.68924415,0.5124325,0.47279286,0.47962683,0.21256612,0.18035227,0.10968458,0.29467094,0.17126171,0.34665355,0.35678065,0.23058352,0.39235967,0.2411362,0.42108893,0.33461067,0.18673891,0.35479823,0.5606445,0.33042014,0.28905186,0.2860562,0.18816863,0.49754155,0.1299073,0.22744663,0.1654797,0.2906744,0.3063033,0.17642315,0.30222186,0.34262547,0.29743394,0.2549592,0.10497578,0.28421545,0.19655412,0.27698871,0.32966548,0.29883465,0.1042329
